task_id,task_length_MI,cpu_demand,memory_demand_GB,deadline_ms,qos_level,task_type,migration_size_MB,migration_time_ms,migration_energy_J,network_hops
T4016,4747,0.46,1.35,1324,Medium,Data,15.03,52.74,29.69,9
T4017,19188,0.74,7.4,442,High,Compute,42.52,198.48,34.4,4
T4018,3259,0.31,2.29,383,High,Latency,36.77,48.77,45.51,6
T4019,8725,0.32,2.33,1402,Medium,Data,102.28,70.72,41.26,8
T4020,4352,0.44,2.14,205,High,Latency,89.15,118.75,27.04,2
T4021,8261,0.31,4.92,1172,Medium,Data,151.81,194.54,51.34,9
T4022,5998,0.55,4.27,1242,Medium,Data,124.75,189.2,12.35,6
T4023,18381,0.69,7.42,583,High,Compute,107.48,192.72,49.26,7
T4024,8089,0.38,4.75,869,Medium,Data,181.26,95.84,24.32,1
T4025,15566,0.66,3.47,409,High,Compute,169.04,47.69,26.72,9
T4026,6885,0.41,4.65,1330,Medium,Data,143.03,124.74,9.56,2
T4027,14241,0.89,3.47,770,High,Compute,152.97,148.76,67.46,3
T4028,9747,0.64,7.29,412,High,Compute,27.74,11.87,7.55,5
T4029,10151,0.87,5.15,999,High,Compute,191.77,61.69,23.03,1
T4030,18715,0.78,2.19,808,High,Compute,108.12,151.01,34.14,3
T4031,9776,0.49,3.86,1329,Medium,Data,80.53,146.38,64.49,5
T4032,8822,0.79,2.31,586,High,Compute,97.9,130.05,42.54,5
T4033,18291,0.71,4.13,756,High,Compute,98.27,192.7,49.36,8
T4034,12814,0.71,6.76,722,High,Compute,90.72,153.52,42.01,2
T4035,14360,0.66,6.69,859,High,Compute,132.94,69.89,29.0,4
T4036,13825,0.63,5.86,638,High,Compute,147.4,170.05,65.44,8
T4037,5967,0.55,1.68,1195,Medium,Data,19.83,115.66,15.51,9
T4038,4098,0.36,3.42,1169,Medium,Data,117.58,21.28,25.47,4
T4039,14452,0.82,2.56,741,High,Compute,8.08,109.05,11.45,6
T4040,9262,0.81,2.27,854,High,Compute,151.92,65.3,66.67,9
T4041,8707,0.52,1.44,807,Medium,Data,190.02,187.33,19.54,6
T4042,10333,0.82,7.49,776,High,Compute,71.0,91.94,74.2,2
T4043,10205,0.81,3.77,508,High,Compute,26.16,168.44,61.47,7
T4044,3035,0.44,4.31,1095,Medium,Data,144.97,100.87,68.93,1
T4045,11117,0.75,4.29,819,High,Compute,16.96,70.5,8.77,1
T4046,7668,0.41,1.9,1120,Medium,Data,84.16,53.79,9.67,8
T4047,2599,0.28,2.89,192,High,Latency,136.63,76.68,28.62,2
T4048,9947,0.61,4.43,879,High,Compute,145.17,107.63,47.19,7
T4049,2593,0.32,1.82,110,High,Latency,9.79,25.25,52.64,1
T4050,9512,0.48,4.99,1218,Medium,Data,36.47,31.1,74.93,8
T4051,3109,0.4,4.97,1054,Medium,Data,44.57,37.3,50.84,3
T4052,10042,0.75,7.8,997,High,Compute,191.38,105.88,42.38,3
T4053,5694,0.54,1.71,1149,Medium,Data,82.32,191.99,16.82,1
T4054,3166,0.23,0.78,311,High,Latency,97.22,74.15,76.52,4
T4055,11392,0.82,7.53,962,High,Compute,9.49,52.12,35.6,3
T4056,9643,0.38,4.41,1126,Medium,Data,151.83,161.16,34.09,3
T4057,16556,0.6,5.33,529,High,Compute,116.41,62.85,76.72,4
T4058,9329,0.55,2.31,1280,Medium,Data,189.28,54.9,55.54,9
T4059,11658,0.7,6.9,760,High,Compute,64.51,100.25,9.61,1
T4060,9474,0.85,6.2,420,High,Compute,160.16,94.55,39.07,2
T4061,3623,0.5,1.01,218,High,Latency,55.82,21.3,71.03,8
T4062,11017,0.7,6.56,502,High,Compute,70.22,53.2,24.24,9
T4063,4810,0.3,2.15,956,Medium,Data,90.72,104.54,67.26,5
T4064,15556,0.67,5.02,589,High,Compute,49.61,149.82,25.19,4
T4065,2969,0.33,2.31,199,High,Latency,189.17,58.58,66.78,1
T4066,4834,0.22,2.1,236,High,Latency,36.66,100.06,5.14,4
T4067,9947,0.4,3.65,1267,Medium,Data,198.77,118.9,53.2,1
T4068,18744,0.87,2.02,852,High,Compute,103.89,112.03,54.71,6
T4069,9402,0.53,1.2,928,Medium,Data,84.38,165.95,17.01,1
T4070,3485,0.24,2.43,393,High,Latency,148.61,131.12,26.78,5
T4071,9102,0.38,3.35,1269,Medium,Data,155.28,51.22,47.35,6
T4072,4772,0.37,2.72,1077,Medium,Data,107.68,65.79,72.55,7
T4073,18325,0.84,5.76,736,High,Compute,166.94,161.26,37.59,1
T4074,5362,0.4,4.18,867,Medium,Data,138.2,81.14,69.89,8
T4075,2020,0.42,1.02,171,High,Latency,11.3,58.4,35.38,8
T4076,2715,0.45,1.68,204,High,Latency,105.24,53.29,20.4,5
T4077,17434,0.87,5.91,527,High,Compute,93.55,115.48,74.75,7
T4078,9475,0.6,2.73,865,Medium,Data,187.56,199.49,53.75,5
T4079,1567,0.42,2.92,205,High,Latency,197.41,57.85,58.31,9
T4080,5193,0.51,4.56,1313,Medium,Data,117.86,163.04,22.42,8
T4081,13097,0.75,6.98,797,High,Compute,149.29,93.21,52.9,1
T4082,11101,0.68,6.91,630,High,Compute,143.13,74.13,40.09,8
T4083,6573,0.32,4.26,1185,Medium,Data,129.71,82.82,38.52,9
T4084,8060,0.38,1.28,1354,Medium,Data,19.46,143.6,65.44,2
T4085,9755,0.38,1.5,1307,Medium,Data,184.56,184.25,19.94,8
T4086,4979,0.49,1.2,215,High,Latency,36.6,186.28,33.03,5
T4087,1653,0.4,1.65,172,High,Latency,161.51,107.46,11.34,9
T4088,4822,0.22,1.8,287,High,Latency,197.88,112.26,57.82,9
T4089,5178,0.52,2.33,1365,Medium,Data,74.57,142.33,79.07,4
T4090,1000,0.42,0.54,365,High,Latency,14.2,18.02,52.19,9
T4091,9279,0.83,2.4,540,High,Compute,35.29,114.18,78.01,3
T4092,10768,0.86,6.66,539,High,Compute,39.39,108.09,31.44,7
T4093,2619,0.41,2.94,302,High,Latency,43.21,76.54,79.72,3
T4094,3809,0.44,2.54,836,Medium,Data,62.07,20.74,73.48,1
T4095,6811,0.39,2.72,1011,Medium,Data,78.91,110.87,78.12,8
T4096,10655,0.89,6.38,695,High,Compute,118.81,194.45,65.8,8
T4097,19486,0.78,2.14,887,High,Compute,75.24,46.8,66.73,6
T4098,5742,0.4,3.8,1371,Medium,Data,132.73,82.44,74.33,9
T4099,4612,0.57,1.42,815,Medium,Data,131.54,124.41,67.58,3
T4100,9437,0.33,1.02,1014,Medium,Data,137.6,95.65,66.43,2
T4101,1188,0.3,2.59,187,High,Latency,185.69,147.09,41.84,2
T4102,19524,0.82,7.64,421,High,Compute,142.82,49.42,27.52,4
T4103,9870,0.86,5.08,832,High,Compute,159.89,103.78,40.44,1
T4104,9827,0.8,4.59,843,High,Compute,41.15,50.08,24.73,3
T4105,12438,0.8,4.95,865,High,Compute,115.66,38.27,35.87,9
T4106,3620,0.23,0.79,156,High,Latency,102.24,127.02,26.22,3
T4107,1643,0.44,1.12,266,High,Latency,99.36,135.33,5.48,9
T4108,5549,0.35,3.95,964,Medium,Data,154.85,143.25,21.6,8
T4109,4714,0.41,4.25,1447,Medium,Data,174.17,75.35,58.65,6
T4110,16434,0.74,2.41,618,High,Compute,39.18,177.39,29.32,8
T4111,6877,0.38,2.41,1024,Medium,Data,106.63,77.69,70.86,3
T4112,8878,0.55,3.22,1302,Medium,Data,12.49,105.78,33.29,6
T4113,1207,0.32,1.24,340,High,Latency,132.12,106.1,22.03,5
T4114,4765,0.53,4.39,1362,Medium,Data,133.22,173.06,23.53,9
T4115,3237,0.33,2.83,1360,Medium,Data,12.92,97.67,43.19,2
T4116,2819,0.48,1.0,202,High,Latency,16.58,51.06,6.92,5
T4117,9901,0.35,1.95,999,Medium,Data,127.86,41.77,55.41,3
T4118,18844,0.81,3.55,931,High,Compute,93.15,73.29,38.97,6
T4119,15558,0.84,4.33,990,High,Compute,168.48,101.85,27.21,9
T4120,19351,0.64,5.9,503,High,Compute,166.78,104.03,66.0,3
T4121,19598,0.65,2.13,954,High,Compute,192.92,80.08,64.81,2
T4122,4563,0.34,1.75,186,High,Latency,118.78,43.42,31.44,8
T4123,14486,0.81,4.15,654,High,Compute,123.66,16.91,56.35,3
T4124,17463,0.81,3.66,801,High,Compute,70.04,59.67,24.72,6
T4125,14090,0.85,2.74,820,High,Compute,24.15,59.49,43.5,3
T4126,5924,0.37,4.86,1062,Medium,Data,186.5,68.58,16.1,1
T4127,8944,0.63,2.14,564,High,Compute,100.88,21.77,42.71,1
T4128,4052,0.51,4.46,1182,Medium,Data,107.95,159.7,6.0,4
T4129,19559,0.84,4.32,505,High,Compute,19.63,168.0,9.66,4
T4130,7780,0.32,4.04,1215,Medium,Data,72.96,74.14,27.63,1
T4131,10684,0.64,2.86,436,High,Compute,9.26,111.53,79.78,5
T4132,16137,0.79,3.69,417,High,Compute,65.45,83.4,32.26,7
T4133,4052,0.43,1.49,1439,Medium,Data,125.22,11.66,63.06,7
T4134,4741,0.58,2.38,1490,Medium,Data,135.53,171.87,39.3,1
T4135,11347,0.75,3.58,969,High,Compute,136.3,106.02,52.58,3
T4136,3127,0.48,1.33,103,High,Latency,118.73,49.84,76.62,9
T4137,6044,0.58,1.1,841,Medium,Data,133.48,172.49,30.06,3
T4138,5802,0.38,4.34,1135,Medium,Data,153.06,11.06,54.96,5
T4139,13067,0.72,4.45,805,High,Compute,144.49,133.56,25.89,6
T4140,9540,0.6,7.82,993,High,Compute,9.66,25.44,21.99,9
T4141,2276,0.5,2.18,358,High,Latency,129.75,46.02,23.62,5
T4142,11483,0.79,7.06,471,High,Compute,189.42,178.44,8.61,3
T4143,17219,0.8,5.09,779,High,Compute,192.28,151.96,40.36,6
T4144,4378,0.41,3.81,935,Medium,Data,80.09,56.58,44.38,8
T4145,11919,0.73,5.87,636,High,Compute,108.1,32.98,74.84,1
T4146,4581,0.45,4.07,1261,Medium,Data,186.86,127.22,32.39,5
T4147,2625,0.48,1.82,201,High,Latency,118.03,96.31,2.9,7
T4148,3499,0.27,0.92,294,High,Latency,166.88,31.63,70.37,1
T4149,1536,0.27,1.94,207,High,Latency,35.27,69.24,74.72,6
T4150,3299,0.59,2.32,875,Medium,Data,131.35,34.96,77.87,4
T4151,1779,0.38,1.35,174,High,Latency,115.71,189.94,48.81,8
T4152,11617,0.73,3.39,630,High,Compute,170.94,79.22,26.57,6
T4153,6366,0.42,3.16,914,Medium,Data,16.74,77.67,17.61,5
T4154,7468,0.44,2.1,830,Medium,Data,81.32,154.29,72.74,5
T4155,9613,0.32,4.15,1069,Medium,Data,139.49,74.88,13.43,7
T4156,13310,0.78,7.58,866,High,Compute,77.45,195.35,2.26,7
T4157,16319,0.87,4.47,643,High,Compute,119.78,187.58,76.56,7
T4158,17234,0.76,5.6,457,High,Compute,150.34,99.71,75.86,8
T4159,4173,0.37,2.85,158,High,Latency,134.8,191.63,42.32,7
T4160,7941,0.3,4.93,915,Medium,Data,130.36,101.75,52.25,9
T4161,10446,0.76,5.63,836,High,Compute,87.23,116.87,56.85,1
T4162,7701,0.51,3.11,1142,Medium,Data,184.93,101.66,35.19,1
T4163,2851,0.26,2.03,384,High,Latency,49.11,66.61,9.88,5
T4164,9489,0.8,2.43,922,High,Compute,179.4,164.49,14.61,9
T4165,6389,0.39,1.52,856,Medium,Data,146.0,68.52,71.29,5
T4166,10962,0.79,7.7,573,High,Compute,29.38,55.84,6.65,4
T4167,9390,0.37,2.83,1052,Medium,Data,130.43,66.06,79.41,5
T4168,4444,0.46,1.21,1053,Medium,Data,33.22,127.68,19.44,7
T4169,5154,0.57,2.54,1089,Medium,Data,143.22,14.32,30.73,5
T4170,7807,0.53,4.25,901,Medium,Data,165.77,21.5,44.94,6
T4171,3658,0.51,4.94,1065,Medium,Data,117.97,142.09,74.1,8
T4172,3942,0.41,2.95,130,High,Latency,16.28,133.16,73.24,2
T4173,14348,0.76,3.02,510,High,Compute,96.7,74.56,42.5,1
T4174,9516,0.56,1.17,954,Medium,Data,148.84,184.08,55.04,8
T4175,4494,0.22,1.88,310,High,Latency,110.55,33.25,54.4,4
T4176,18655,0.81,4.7,426,High,Compute,73.22,41.13,54.54,2
T4177,6972,0.56,2.43,904,Medium,Data,199.7,58.93,6.82,2
T4178,18328,0.9,6.52,863,High,Compute,150.25,34.1,17.97,5
T4179,4155,0.35,3.01,931,Medium,Data,13.45,94.15,43.36,6
T4180,1203,0.42,1.4,357,High,Latency,96.84,86.58,56.16,7
T4181,2148,0.42,1.7,274,High,Latency,59.18,147.28,35.38,7
T4182,19108,0.87,7.57,704,High,Compute,176.51,54.44,77.31,1
T4183,13210,0.79,7.97,635,High,Compute,137.2,186.84,55.83,9
T4184,3820,0.59,3.45,1384,Medium,Data,23.36,155.93,17.87,3
T4185,9749,0.4,2.85,1157,Medium,Data,104.07,160.03,43.25,3
T4186,8518,0.56,1.15,1192,Medium,Data,185.25,135.06,58.93,4
T4187,6400,0.42,4.99,1279,Medium,Data,79.51,74.56,59.26,8
T4188,10000,0.56,1.13,1145,Medium,Data,156.8,78.3,78.97,7
T4189,18607,0.66,7.84,546,High,Compute,131.01,53.59,76.6,2
T4190,10477,0.73,4.53,686,High,Compute,154.36,14.21,10.78,4
T4191,4263,0.4,2.15,1317,Medium,Data,190.66,145.86,4.14,3
T4192,14704,0.79,6.28,702,High,Compute,98.57,125.96,9.19,9
T4193,4230,0.57,4.16,1358,Medium,Data,155.8,52.54,9.22,2
T4194,9063,0.41,1.68,826,Medium,Data,141.11,64.62,3.02,9
T4195,3004,0.22,2.09,286,High,Latency,102.54,103.82,74.08,5
T4196,16992,0.81,4.4,817,High,Compute,31.15,135.77,20.06,4
T4197,19560,0.71,6.99,483,High,Compute,9.75,115.87,31.94,7
T4198,17386,0.65,2.09,925,High,Compute,16.27,49.79,74.06,7
T4199,5810,0.59,4.13,1146,Medium,Data,167.1,57.54,6.11,3
T4200,4753,0.45,0.94,227,High,Latency,41.16,83.7,30.16,3
T4201,4799,0.37,0.82,384,High,Latency,121.05,57.51,34.0,7
T4202,18060,0.6,5.28,444,High,Compute,36.85,125.29,24.79,9
T4203,7560,0.33,4.44,1039,Medium,Data,85.33,30.85,65.92,6
T4204,7797,0.51,4.88,1159,Medium,Data,150.44,70.55,19.69,3
T4205,11791,0.75,7.08,764,High,Compute,20.71,182.39,11.41,3
T4206,18743,0.84,3.15,926,High,Compute,37.87,15.73,24.74,7
T4207,13431,0.77,6.06,463,High,Compute,187.03,69.09,67.2,8
T4208,9140,0.33,1.31,1140,Medium,Data,36.77,120.53,68.23,3
T4209,5993,0.55,3.95,1092,Medium,Data,32.18,65.23,78.15,9
T4210,11478,0.62,3.76,854,High,Compute,199.89,81.66,74.1,7
T4211,8105,0.34,2.66,1018,Medium,Data,90.76,83.52,5.5,1
T4212,1504,0.44,2.53,166,High,Latency,19.2,162.36,55.92,9
T4213,4059,0.44,1.99,807,Medium,Data,124.58,186.07,45.7,4
T4214,6313,0.36,4.0,965,Medium,Data,66.26,161.43,18.43,5
T4215,9221,0.55,1.02,1201,Medium,Data,144.27,130.91,47.77,3
T4216,3699,0.49,2.26,308,High,Latency,130.78,110.08,58.26,1
T4217,4990,0.54,1.51,1161,Medium,Data,137.7,31.82,21.21,8
T4218,3768,0.38,2.46,226,High,Latency,173.56,27.66,64.42,8
T4219,3651,0.41,3.9,857,Medium,Data,121.59,144.55,32.33,4
T4220,8056,0.53,2.09,1456,Medium,Data,124.12,24.8,54.0,9
T4221,2402,0.35,1.36,323,High,Latency,11.32,152.74,14.55,6
T4222,8202,0.63,2.88,595,High,Compute,110.95,101.53,32.14,1
T4223,4642,0.57,4.75,948,Medium,Data,97.64,153.38,40.38,2
T4224,4035,0.46,1.52,852,Medium,Data,144.04,24.7,49.33,6
T4225,7015,0.44,1.03,853,Medium,Data,10.02,96.81,27.42,7
T4226,13699,0.8,7.63,560,High,Compute,92.0,73.95,76.18,7
T4227,9898,0.68,4.18,560,High,Compute,57.04,116.52,32.65,7
T4228,16665,0.67,4.1,523,High,Compute,19.16,116.06,9.62,7
T4229,8077,0.49,2.55,835,Medium,Data,70.16,131.27,59.75,8
T4230,6270,0.54,4.57,1019,Medium,Data,122.81,171.15,57.99,4
T4231,11848,0.84,6.04,820,High,Compute,19.01,145.57,33.09,8
T4232,6670,0.32,1.1,1147,Medium,Data,125.68,65.75,75.06,4
T4233,19151,0.7,6.09,950,High,Compute,26.23,167.57,3.6,6
T4234,8283,0.56,3.83,1396,Medium,Data,61.39,17.15,41.66,6
T4235,16876,0.72,2.59,718,High,Compute,153.79,174.48,29.65,3
T4236,10403,0.73,5.26,663,High,Compute,68.22,151.24,42.72,9
T4237,3560,0.39,4.47,824,Medium,Data,108.53,66.57,57.05,7
T4238,9459,0.9,3.39,884,High,Compute,84.39,44.88,78.3,7
T4239,3156,0.24,2.14,307,High,Latency,132.27,12.48,33.74,7
T4240,2560,0.37,2.78,223,High,Latency,79.49,104.63,48.83,4
T4241,6172,0.57,4.66,1213,Medium,Data,192.3,166.22,12.92,9
T4242,7451,0.5,2.49,1451,Medium,Data,65.17,102.82,59.11,1
T4243,17337,0.86,4.83,524,High,Compute,143.78,108.31,21.55,9
T4244,1774,0.29,0.8,281,High,Latency,105.18,140.91,39.85,9
T4245,13939,0.68,3.3,805,High,Compute,42.64,77.98,58.4,6
T4246,2626,0.26,2.86,313,High,Latency,70.26,73.05,74.28,1
T4247,13538,0.71,6.43,631,High,Compute,19.85,165.63,13.06,6
T4248,4612,0.39,4.7,1047,Medium,Data,24.67,23.38,61.89,7
T4249,1939,0.26,1.36,162,High,Latency,97.79,171.18,45.92,4
T4250,14306,0.63,2.42,694,High,Compute,19.32,98.28,23.68,6
T4251,8882,0.63,4.68,717,High,Compute,76.15,75.27,79.51,4
T4252,12474,0.63,4.25,777,High,Compute,62.97,27.09,19.41,4
T4253,3905,0.37,2.72,1322,Medium,Data,182.64,159.69,67.69,3
T4254,5621,0.52,4.42,1068,Medium,Data,16.39,186.81,64.34,9
T4255,8605,0.32,3.98,910,Medium,Data,80.11,82.56,52.88,2
T4256,18416,0.64,2.88,872,High,Compute,172.56,77.97,53.54,9
T4257,11459,0.75,6.34,455,High,Compute,141.36,185.21,40.59,6
T4258,1657,0.49,2.62,119,High,Latency,167.37,102.3,20.91,4
T4259,9561,0.67,2.62,743,High,Compute,146.7,98.19,19.93,7
T4260,18149,0.67,7.33,477,High,Compute,195.74,114.81,42.26,1
T4261,3855,0.51,2.28,814,Medium,Data,61.93,50.99,57.9,1
T4262,9731,0.38,4.59,996,Medium,Data,193.7,91.44,72.79,4
T4263,15230,0.68,7.01,509,High,Compute,75.22,188.11,39.38,3
T4264,15818,0.66,2.35,700,High,Compute,116.65,180.69,56.92,4
T4265,9815,0.6,2.43,1260,Medium,Data,58.95,49.1,22.16,1
T4266,2859,0.41,2.0,283,High,Latency,80.26,134.24,43.88,9
T4267,10945,0.88,3.79,823,High,Compute,10.18,77.97,11.69,3
T4268,19777,0.88,4.51,568,High,Compute,172.56,62.09,41.24,8
T4269,15479,0.69,5.08,427,High,Compute,14.11,151.52,11.75,1
T4270,15300,0.8,6.12,686,High,Compute,46.3,99.72,77.82,8
T4271,8861,0.33,4.64,826,Medium,Data,61.32,70.69,2.3,7
T4272,3088,0.48,1.77,832,Medium,Data,183.36,24.28,60.44,7
T4273,3935,0.27,2.73,133,High,Latency,160.52,125.5,61.45,2
T4274,6101,0.59,1.45,1169,Medium,Data,138.15,163.51,72.36,4
T4275,1737,0.24,1.24,306,High,Latency,110.82,139.89,8.52,8
T4276,8532,0.46,3.74,951,Medium,Data,141.35,10.89,7.69,3
T4277,10057,0.86,4.82,603,High,Compute,61.59,83.76,52.09,4
T4278,8156,0.6,4.28,663,High,Compute,167.56,111.41,21.07,5
T4279,8957,0.65,7.11,546,High,Compute,62.09,59.39,66.06,3
T4280,14883,0.8,5.59,597,High,Compute,162.63,12.32,62.67,2
T4281,6663,0.37,1.47,800,Medium,Data,14.81,179.94,12.97,6
T4282,5704,0.45,4.64,1205,Medium,Data,87.12,163.92,30.04,8
T4283,7602,0.55,3.51,1347,Medium,Data,190.58,157.7,38.59,6
T4284,14640,0.61,4.45,733,High,Compute,160.39,43.13,45.27,8
T4285,10808,0.79,6.12,718,High,Compute,82.74,170.25,57.0,1
T4286,10061,0.77,3.84,598,High,Compute,25.68,56.6,42.04,6
T4287,7036,0.42,1.73,911,Medium,Data,173.62,114.83,21.22,1
T4288,6187,0.48,3.44,1339,Medium,Data,151.81,12.43,73.31,3
T4289,14673,0.74,7.94,691,High,Compute,106.23,60.39,33.0,2
T4290,11062,0.75,5.96,905,High,Compute,97.5,171.96,53.43,4
T4291,4044,0.4,2.64,1301,Medium,Data,11.19,73.27,60.49,3
T4292,12969,0.64,2.32,541,High,Compute,184.06,121.72,51.78,8
T4293,9758,0.45,2.87,1375,Medium,Data,42.39,79.72,71.3,7
T4294,13868,0.69,4.53,784,High,Compute,87.78,12.66,67.8,9
T4295,6254,0.35,2.59,959,Medium,Data,183.17,145.69,76.41,3
T4296,9151,0.34,1.45,900,Medium,Data,123.35,161.61,11.21,3
T4297,1882,0.39,2.91,196,High,Latency,171.17,106.16,78.66,1
T4298,19693,0.77,7.9,765,High,Compute,85.44,73.06,42.26,5
T4299,4075,0.46,3.6,1076,Medium,Data,176.2,40.07,6.49,9
T4300,6265,0.59,4.59,1001,Medium,Data,11.84,174.27,26.44,3
T4301,12991,0.6,4.95,425,High,Compute,92.82,171.37,3.1,5
T4302,7358,0.56,4.71,1142,Medium,Data,60.88,117.0,35.85,4
T4303,4736,0.41,1.8,314,High,Latency,55.92,108.77,78.05,5
T4304,9940,0.57,3.43,831,Medium,Data,61.63,96.03,66.55,7
T4305,6389,0.31,3.21,880,Medium,Data,145.19,140.56,20.1,2
T4306,6079,0.57,3.45,985,Medium,Data,186.65,13.91,6.86,1
T4307,18661,0.62,5.64,882,High,Compute,79.72,63.73,74.67,3
T4308,16868,0.7,7.68,944,High,Compute,86.47,140.81,51.57,6
T4309,4194,0.37,3.22,865,Medium,Data,142.53,69.77,40.65,2
T4310,7597,0.46,1.12,918,Medium,Data,42.76,78.45,54.36,7
T4311,14935,0.81,4.62,903,High,Compute,50.28,21.35,79.37,1
T4312,17122,0.86,3.5,917,High,Compute,16.89,61.42,73.1,2
T4313,1797,0.2,1.68,152,High,Latency,8.28,143.81,30.62,8
T4314,5355,0.5,4.75,1405,Medium,Data,128.8,195.9,55.25,3
T4315,1460,0.27,2.64,355,High,Latency,144.49,32.21,76.85,7
T4316,2677,0.25,1.78,158,High,Latency,146.3,63.6,11.23,9
T4317,14775,0.84,4.1,700,High,Compute,188.44,192.12,41.2,9
T4318,7187,0.37,1.87,1114,Medium,Data,39.37,183.25,30.0,6
T4319,14381,0.88,4.14,508,High,Compute,141.23,165.69,9.81,8
T4320,16174,0.62,2.51,490,High,Compute,124.66,54.9,52.86,8
T4321,13968,0.7,5.47,583,High,Compute,100.03,101.58,50.24,6
T4322,9505,0.52,4.73,1318,Medium,Data,185.97,55.37,11.15,6
T4323,4012,0.43,2.32,277,High,Latency,52.21,83.2,74.35,1
T4324,9290,0.8,5.72,446,High,Compute,109.83,59.79,41.46,9
T4325,3415,0.33,1.15,371,High,Latency,138.45,92.09,17.32,7
T4326,11410,0.75,7.7,530,High,Compute,10.27,65.54,29.78,7
T4327,9742,0.65,5.62,862,High,Compute,26.95,134.06,45.02,7
T4328,2489,0.42,1.94,198,High,Latency,62.56,157.41,25.94,5
T4329,9722,0.81,2.59,443,High,Compute,141.1,23.6,66.94,6
T4330,4419,0.34,3.01,1211,Medium,Data,41.75,143.73,8.27,9
T4331,7416,0.33,1.52,835,Medium,Data,197.22,88.53,31.36,4
T4332,14729,0.72,4.03,411,High,Compute,187.19,83.85,76.92,6
T4333,2431,0.3,2.95,374,High,Latency,24.53,112.76,12.33,7
T4334,19826,0.63,7.05,851,High,Compute,49.16,25.98,14.21,9
T4335,9024,0.72,2.34,913,High,Compute,105.74,147.82,40.02,5
T4336,15847,0.78,7.31,479,High,Compute,193.88,19.48,6.91,8
T4337,3941,0.47,0.94,314,High,Latency,178.07,161.15,40.21,4
T4338,13585,0.68,6.85,901,High,Compute,7.62,106.8,39.1,1
T4339,7909,0.46,3.29,1210,Medium,Data,102.54,51.86,65.61,3
T4340,3882,0.4,1.84,995,Medium,Data,66.2,62.42,40.99,9
T4341,17859,0.74,4.78,790,High,Compute,158.24,141.81,61.9,4
T4342,1480,0.24,1.99,318,High,Latency,62.94,38.03,70.12,8
T4343,3699,0.35,2.6,110,High,Latency,169.03,160.57,31.98,9
T4344,5252,0.51,1.32,1077,Medium,Data,127.86,78.82,79.29,1
T4345,1777,0.23,2.35,136,High,Latency,107.03,161.37,2.05,7
T4346,17131,0.81,3.93,641,High,Compute,56.97,42.25,23.39,4
T4347,2223,0.46,2.41,342,High,Latency,18.51,13.47,40.72,9
T4348,2817,0.27,0.73,175,High,Latency,76.01,122.54,69.64,3
T4349,16808,0.74,7.1,527,High,Compute,127.09,96.59,13.27,7
T4350,4357,0.43,4.16,1220,Medium,Data,121.23,112.42,67.99,9
T4351,4920,0.44,0.98,154,High,Latency,71.55,142.21,18.55,4
T4352,9360,0.86,2.28,765,High,Compute,160.14,16.42,70.22,9
T4353,6045,0.6,3.98,844,Medium,Data,76.13,75.88,48.42,2
T4354,8671,0.63,5.09,966,High,Compute,87.14,172.48,11.69,6
T4355,1234,0.39,2.39,374,High,Latency,55.16,169.8,53.73,8
T4356,15490,0.7,4.05,433,High,Compute,39.5,68.95,31.24,8
T4357,11032,0.7,3.92,861,High,Compute,15.7,101.63,66.1,8
T4358,1414,0.36,1.46,332,High,Latency,181.47,98.63,38.85,8
T4359,11240,0.67,5.99,549,High,Compute,130.69,38.82,53.07,5
T4360,9409,0.77,2.75,461,High,Compute,153.35,133.35,67.4,1
T4361,12957,0.75,2.36,464,High,Compute,108.28,109.0,10.35,1
T4362,5753,0.33,3.03,1105,Medium,Data,72.76,100.4,25.07,9
T4363,11367,0.66,5.1,979,High,Compute,36.39,161.03,59.85,7
T4364,4734,0.53,3.29,1395,Medium,Data,127.26,118.16,28.41,7
T4365,9553,0.37,1.57,1363,Medium,Data,85.16,46.61,69.13,3
T4366,3510,0.43,3.29,1201,Medium,Data,31.37,57.1,62.16,4
T4367,11995,0.88,4.56,948,High,Compute,80.78,40.15,27.09,2
T4368,6284,0.42,3.38,925,Medium,Data,57.68,101.71,76.69,5
T4369,9687,0.32,2.18,1186,Medium,Data,53.77,95.12,26.21,3
T4370,5006,0.36,1.87,1260,Medium,Data,175.71,182.94,51.92,9
T4371,9037,0.48,4.86,998,Medium,Data,112.89,83.3,63.02,1
T4372,3846,0.44,1.8,1340,Medium,Data,62.7,102.52,3.71,7
T4373,9878,0.71,5.39,923,High,Compute,171.75,122.64,29.16,7
T4374,5819,0.32,3.46,834,Medium,Data,65.72,176.59,37.37,2
T4375,6648,0.58,4.46,1329,Medium,Data,164.42,31.68,68.62,2
T4376,4878,0.39,2.15,1477,Medium,Data,137.76,159.44,40.26,6
T4377,6609,0.56,4.31,1080,Medium,Data,98.61,124.02,52.83,6
T4378,3950,0.48,2.58,110,High,Latency,99.17,105.44,16.49,6
T4379,5589,0.47,3.35,1070,Medium,Data,138.01,54.9,59.18,3
T4380,11110,0.62,4.14,739,High,Compute,114.92,171.16,24.47,1
T4381,4561,0.59,3.22,942,Medium,Data,68.63,88.26,63.91,7
T4382,8574,0.81,2.42,710,High,Compute,164.22,88.39,29.61,6
T4383,4100,0.45,0.98,345,High,Latency,104.44,188.5,23.81,4
T4384,12408,0.76,7.86,486,High,Compute,87.73,45.34,33.39,6
