task_id,arrival_time,task_length_MI,cpu_demand,memory_demand_MB,deadline_ms,qos_level,task_type
8028,9592.876905305317,842,0.8701542628290655,648,4614,High,compute
8029,4393.7881090667115,1848,0.7534775446320721,684,4949,Low,compute
8030,6043.374463328397,4246,0.6272813611386907,279,3965,High,data
8031,5697.414392632383,3428,0.19502575230504038,275,3623,Medium,data
8032,1406.8940320214574,4475,0.42405814017009447,354,1288,Medium,data
8033,7311.042985282442,437,0.35182246646050774,956,3072,Low,data
8034,583.1259847690784,725,0.4688100343793774,659,515,Low,latency
8035,5379.62891491907,1324,0.8021372763437666,616,353,High,latency
8036,5526.377842181322,3181,0.6568015395199005,345,1070,Low,data
8037,2018.4845040245625,2989,0.9031768407214761,382,955,Medium,compute
8038,7504.242255351292,1494,0.4035943152069634,446,361,Medium,latency
8039,8961.768162502534,4374,0.2581433086739406,870,485,Medium,latency
8040,9790.679995575176,3630,0.8067822355392328,309,479,Low,compute
8041,268.169361396311,3409,0.2754724774270946,1008,3593,Medium,compute
8042,3097.249068149077,4394,0.674001935961772,912,2159,Medium,compute
8043,9248.238134265128,2275,0.9284721622063167,690,654,Medium,latency
8044,505.0540703018791,1322,0.6596213439928849,480,3399,Medium,data
8045,2720.2519358396194,2711,0.8570811417399623,430,2331,Low,latency
8046,5333.88554333809,2614,0.6142965725062168,507,1394,Low,compute
8047,7401.9713937457645,2575,0.77284011168364,944,3932,Low,compute
8048,2280.5642055749086,3989,0.6258174108608933,672,1396,Low,data
8049,3003.4418781363947,1609,0.5834166883375088,498,3117,High,data
8050,1945.3842922889464,590,0.8599419667497379,165,3718,Medium,compute
8051,4430.620543286949,1666,0.19878209013869427,761,821,Low,compute
8052,5043.460496663599,1794,0.25142694382461606,731,1798,High,compute
8053,8992.26970700696,3680,0.264893795054327,55,786,Low,latency
8054,7707.543804378596,4565,0.45003261076758094,618,4014,High,data
8055,7153.450506039616,1818,0.7853983252101742,633,1528,Medium,data
8056,5726.697581573001,477,0.6059248227285089,606,3716,Low,data
8057,3285.802025685609,1824,0.5223847090982563,194,4045,Low,compute
8058,700.7694030832023,1317,0.5880059622512669,624,4574,Low,data
8059,2588.076050071827,2518,0.8175768013108478,679,4779,Medium,latency
8060,1946.8725902415752,1932,0.4523131796369606,757,4954,High,compute
8061,2278.972787796705,2539,0.33771789602736113,800,2190,Medium,compute
8062,2267.748811796799,429,0.9625321120902971,806,2021,High,compute
8063,4305.466815459446,4066,0.804788374061235,163,3490,High,data
8064,3807.1487966791838,3456,0.8602369257165219,703,4139,High,data
8065,3370.4676264489985,1652,0.7989911426135605,527,3205,High,latency
8066,8812.37571488412,1543,0.13755198866206753,656,1875,High,latency
8067,2027.374145751648,4429,0.8474333273077794,565,4597,Low,data
8068,1636.5367219373272,4659,0.7561278527594841,127,3647,Medium,data
8069,760.0289463660703,722,0.7898514895659581,51,625,High,data
8070,9248.601554759083,2053,0.9334414207436336,901,2929,High,compute
8071,1943.4630454148905,3378,0.1873698357935507,381,4039,Medium,latency
8072,5722.679850530409,3350,0.4631680165588501,509,751,Low,compute
8073,3737.178193367133,4038,0.9423754069302791,1003,4938,Medium,data
8074,5552.997507340152,3879,0.21432143113900454,414,1395,Medium,compute
8075,6425.663387203792,4246,0.5729973323302879,474,196,Low,compute
8076,8400.770297768482,4172,0.37544419027590703,451,2781,Medium,latency
8077,5072.630329555733,2941,0.9955222597716477,651,4597,Low,compute
8078,3272.4071153938585,3763,0.11237212142729863,609,2376,Low,data
8079,1810.7992370685477,684,0.9277823923886309,166,830,Medium,data
8080,6068.17021438821,4863,0.48603121675649097,268,3119,Low,latency
8081,1320.043883479326,379,0.6546933690387494,366,3788,Low,compute
8082,8558.07152306629,2863,0.9009469795489493,97,2731,Medium,data
8083,277.89487979944516,2255,0.468562578911659,740,4082,Medium,data
8084,8452.998423285715,1001,0.8964852148542202,692,2702,High,latency
8085,2192.466218671657,3445,0.6968457472220796,892,1930,Low,compute
8086,4878.578440359675,1291,0.29879882088766135,1018,1100,Medium,compute
8087,7305.207028727449,2819,0.21256479149534757,944,818,Low,data
8088,7841.668388952904,1759,0.645048773334748,69,1922,Medium,compute
8089,4017.7978929262704,3919,0.7818954080706741,822,4679,Low,data
8090,4994.547588657012,984,0.1933847139261271,879,4999,Medium,data
8091,295.7265812830301,2432,0.4539354286785604,908,4789,Medium,latency
8092,3440.260592129478,2815,0.6627572649010837,423,4421,Medium,latency
8093,2615.7884785405563,2235,0.21194018893600858,585,2693,Medium,data
8094,3900.6907411033285,2116,0.943638680062755,490,4017,Medium,data
8095,3008.933703196306,2594,0.5204035306558773,590,4343,Low,data
8096,1597.3980365010066,3680,0.5774573211313667,972,3831,Medium,latency
8097,9417.303183978338,4807,0.24294904980517185,55,928,High,data
8098,4292.788343518219,480,0.5334186977687928,70,3973,Low,data
8099,6378.027120433184,816,0.3915698176571647,878,3398,Low,data
8100,9267.61136197114,3333,0.11325103777395745,429,3862,Medium,latency
8101,5724.738148502333,586,0.6130249234716459,80,1751,Low,latency
8102,1269.9916504992182,4736,0.3677267819756107,801,1048,Low,compute
8103,7885.813568575683,4311,0.6493620402254603,779,3104,Low,latency
8104,7746.64071973963,1853,0.9090122669399117,50,803,Low,data
8105,4046.0974049830966,2334,0.4206637854068517,489,3652,Medium,data
8106,5393.93624701515,3486,0.7795086049632204,655,4161,High,compute
8107,4248.860046694111,992,0.831085676926514,205,470,Medium,latency
8108,2242.444538698284,3831,0.19888465632791524,478,3177,High,compute
8109,7629.217108076792,829,0.8397851621320317,840,1575,Low,latency
8110,7444.3502629965915,3135,0.30773055043755543,722,1882,Medium,data
8111,6470.558919140595,2672,0.8698271814897766,905,777,High,data
8112,4556.404905538571,4065,0.6220920968700401,609,4964,Medium,latency
8113,4648.060326786602,1448,0.17708361363074632,964,1751,High,latency
8114,2984.438484276204,666,0.29089806426486087,406,4099,High,data
8115,2657.2459055223617,1686,0.20185270572897016,809,1596,High,latency
8116,8489.713968220118,1528,0.7857653119464648,372,2506,High,compute
8117,8593.742224137986,1953,0.7909290215811432,356,4962,Medium,compute
8118,153.44877949039716,4294,0.21157354962778252,311,2558,Low,data
8119,7196.063468648528,1938,0.9130657360101763,766,1905,Low,data
8120,3299.221136991314,2517,0.6216778457089721,679,2722,High,data
8121,9193.473436971171,1581,0.4695578822250115,158,1561,Low,compute
8122,2421.2015317306536,4130,0.8091524632156907,583,4818,Medium,compute
8123,3354.0313904980912,777,0.5755212859524562,548,4179,Medium,data
8124,7473.360944969713,1989,0.9022037891687684,98,2747,Medium,compute
8125,740.9936006876505,2622,0.7028649008842182,746,3862,Low,latency
8126,7080.390468155599,4144,0.8264985075803978,92,1848,High,compute
8127,6746.788236766706,3013,0.5485730136303912,632,4716,Medium,latency
8128,3040.216458895896,1026,0.7594952536297569,506,4035,High,data
8129,7127.693188239723,2284,0.13656746435145875,519,534,High,data
8130,9029.247042368763,3872,0.14706089686921894,853,4225,Medium,data
8131,8039.412207555994,3659,0.27389187223547945,781,1940,Low,data
8132,5178.423426461387,259,0.7032119665083935,717,2371,High,compute
8133,1324.4550206714323,2600,0.4842368230795384,890,4191,Low,data
8134,8923.392334821268,3983,0.159388410912485,936,131,Low,data
8135,4897.180794285108,4929,0.4706253703853709,785,4661,High,data
8136,4078.775292509511,552,0.7408806296351187,178,1956,Low,latency
8137,5477.531785693859,3686,0.7005120870172826,79,309,High,data
8138,2135.476256875599,746,0.30022563657542994,723,372,Low,latency
8139,3361.9115780060106,3057,0.6767448562712242,611,3222,High,compute
8140,7355.055430439783,471,0.5562307213990421,569,3504,High,latency
8141,5634.74382067065,3602,0.9700431571145106,631,4766,High,compute
8142,7622.788552038207,2098,0.9552938127694879,809,3916,Low,compute
8143,7619.64602041976,363,0.19974992344785547,93,3696,Medium,latency
8144,7535.793984909569,593,0.897930250433011,926,3614,Low,compute
8145,1441.8861865248832,1687,0.21196811052727993,689,2241,Low,latency
8146,6502.01451148775,698,0.1251996158721617,897,1914,Low,data
8147,4801.7992506835835,1228,0.34252331151903304,464,916,Medium,data
8148,620.9095232482053,3946,0.6836765758064226,127,3460,Low,latency
8149,8350.53782511844,2843,0.7121827049604572,554,3218,High,compute
8150,2197.151746522431,1731,0.5004635294778035,313,2206,Low,compute
8151,129.402772629591,4441,0.24455234841084394,518,3690,Low,data
8152,6434.368864569617,1218,0.949128080092876,215,497,Low,data
8153,1721.0531223439973,3181,0.5000225447274024,348,2053,Medium,latency
8154,617.066728309068,4963,0.5021226881825372,167,695,Low,compute
8155,9337.709367297482,1242,0.8285061462287306,663,1819,Low,compute
8156,1484.7859879073876,1361,0.27421397331406766,528,3902,Medium,compute
8157,5200.49331639244,2990,0.5119433819993692,632,1817,High,latency
8158,3672.992915086717,3092,0.582898735728989,305,1425,Low,data
8159,447.4059783233686,3084,0.6547807495462449,317,827,Low,compute
8160,3143.537687618483,4151,0.24303015290261185,796,3431,High,data
8161,3504.7038665549135,3276,0.11007380961224529,986,1229,High,latency
8162,4934.376869786188,4855,0.7327940444698463,511,3288,High,latency
8163,7067.345745006033,3370,0.1508061297230776,240,4192,Medium,data
8164,9999.779517807228,3886,0.9584748521798788,660,2999,High,compute
8165,5185.712700486484,581,0.38569565558668817,581,1830,High,latency
8166,9427.531170098193,3844,0.6900770731744974,228,4432,High,data
8167,5274.50973414806,1707,0.7558393346803408,272,4478,High,data
8168,5936.823175827851,1451,0.583527383643471,586,1712,High,latency
8169,1390.6702914905145,1452,0.4051134358092392,75,2997,Low,data
8170,5708.2579739717285,2919,0.19344981453559168,668,656,High,data
8171,2605.620176323269,3861,0.954499183267168,736,1712,High,latency
8172,2740.4842679220997,4708,0.6802535781677304,224,3521,Low,latency
8173,4338.776561656029,2356,0.44289146051932526,67,2912,Medium,compute
8174,6537.382678940806,2404,0.22898533941503557,771,2217,Low,compute
8175,6173.29719619644,2001,0.9565615193585137,436,3323,Medium,compute
8176,3062.7564914549544,4248,0.4211785424992148,349,3936,High,data
8177,287.5162193736314,1609,0.11954614533914748,494,200,Medium,data
8178,2440.465801236763,4727,0.8346406994140779,532,4474,High,data
8179,4528.310478371794,2487,0.8625467233678994,899,3473,Low,data
8180,9095.154269922683,4534,0.5063699051154565,123,4851,High,data
8181,6103.628490268847,2644,0.36587359619560333,376,4537,Medium,latency
8182,8775.07924654258,937,0.5232502757747682,428,841,Low,data
8183,5940.274431601962,2646,0.26603630401924616,212,817,Medium,latency
8184,4431.674360009399,4299,0.5171305185973336,913,601,Medium,latency
8185,3285.8180876967726,902,0.8741651979185119,196,3660,Low,compute
8186,9700.932119220379,910,0.9711237278714254,490,1268,High,latency
8187,4782.487095531993,3709,0.5189455508194115,628,4466,Medium,compute
8188,3592.466881268579,4038,0.5896961824168611,266,2272,Medium,compute
8189,9077.281976837614,2367,0.8753258084855069,715,1220,High,data
8190,8118.643591135153,1612,0.7258734192247437,149,1617,Medium,compute
8191,5887.394715110805,3747,0.12437131915654409,836,4085,Medium,compute
8192,5660.642343822392,2698,0.7942190623025014,385,3550,High,data
8193,4973.506184674124,305,0.6933760142739707,903,2947,Low,compute
8194,963.1765224583888,3733,0.7841284985958038,164,716,Medium,data
8195,6874.972146658489,3927,0.16062495257816495,247,1283,High,latency
8196,3755.335371414588,2481,0.8133194645688069,212,458,Low,data
8197,170.22276385247338,651,0.4343263376010055,77,1823,Low,data
8198,7260.556872527095,3814,0.1673244821801977,760,3356,Low,latency
8199,1293.070124737269,2791,0.1796324576747751,813,4499,High,compute
8200,7979.166408736159,4970,0.7385702477007816,402,4139,Medium,compute
8201,2595.6557625440337,4758,0.9569456694642388,66,2137,Medium,compute
8202,5864.07621340146,964,0.504096047962172,801,3242,High,latency
8203,5697.64119012666,2873,0.858356666390479,891,147,High,latency
8204,1768.7017865102782,1974,0.8413125140599258,146,4675,High,compute
8205,4390.373499219648,2189,0.31137896702268975,329,1487,Medium,compute
8206,8190.3766760036315,2554,0.3253165388770606,419,4381,High,data
8207,9719.797205894927,4063,0.7059460640317743,281,4888,Low,compute
8208,181.65086873526138,4401,0.5943727595917311,368,1161,Low,compute
8209,1466.5418301279221,2192,0.5735922603624201,527,3707,High,data
8210,6174.395712728543,649,0.8210202417571152,591,3596,Medium,data
8211,25.131063050649605,634,0.19644127077562734,406,191,Medium,latency
8212,7579.900174323452,1635,0.6771450787681046,410,1279,High,latency
8213,5830.129087841193,1228,0.5174249139361808,616,1731,Low,data
8214,6728.64540041511,4691,0.6345350573343088,478,168,High,compute
8215,6242.408941663337,3200,0.2210072936348858,56,4490,Low,compute
8216,5990.137899303929,761,0.29249017262276034,889,2307,High,data
8217,1024.1239250712185,3689,0.9939500393397682,78,4122,Medium,latency
8218,2352.247481879938,1058,0.38178702785976193,860,4864,Low,compute
8219,4639.174423486503,1140,0.3080704203036305,988,1393,Low,compute
8220,3343.904959811964,908,0.6794829856494172,530,3494,High,data
8221,7830.605269926757,1598,0.45950847017041674,673,3700,High,compute
8222,6752.730014334624,303,0.8649781640053832,1015,4372,Low,latency
8223,3114.7037642672417,1297,0.7304643410379732,101,1770,High,compute
8224,9510.892379357336,483,0.3854987592988649,675,2248,High,latency
8225,6442.419357714808,4048,0.8207441096406877,763,248,Low,latency
8226,8466.251671559423,3346,0.372679790358188,965,4909,Medium,latency
8227,9045.85287872991,2195,0.6360457035043232,57,3220,High,latency
8228,1976.3325637926964,1875,0.9146649253337072,952,1231,High,latency
8229,3977.3119362984653,4829,0.7244143421752792,736,1156,Low,latency
8230,609.6895710827222,3800,0.8555918267057981,337,3715,High,data
8231,1478.2114239980272,2761,0.6475830497997183,213,2596,High,compute
8232,5874.662404772718,180,0.9706904067898391,453,2730,Low,compute
8233,5171.33204295892,876,0.2967718896233954,90,1794,Low,data
8234,4375.234420524791,4446,0.25049141290335264,885,934,High,compute
8235,7169.623896698697,1183,0.6188936412320524,671,3448,Low,latency
8236,2659.065539046506,3557,0.47384042789135217,319,1136,High,data
8237,4144.470974202402,1840,0.3608776747813437,622,4819,High,compute
8238,9382.162707107198,3325,0.8057007655086702,658,3648,Medium,latency
8239,5670.903363551346,2471,0.24654056179968897,225,3643,High,compute
8240,6814.334990813108,3713,0.7660180076083875,750,411,Low,data
8241,7454.971686236133,3858,0.4386619689983928,352,4407,High,latency
8242,4467.1434357912285,2455,0.9573165806093318,457,4466,Low,latency
8243,4308.094539162188,2614,0.7042263163716264,380,3478,Low,data
8244,4702.043372638946,4095,0.8763825586810348,875,4633,Medium,compute
8245,8620.196996051985,669,0.18007947382518683,607,3090,High,latency
8246,3636.1561562079382,3482,0.7835153001770728,507,3633,Medium,latency
8247,8852.820636230297,2457,0.2762743252199522,205,3647,Medium,compute
8248,409.168324028516,4595,0.27832147509489147,478,142,High,compute
8249,2528.351598754377,2882,0.28854945062835524,491,3468,High,latency
8250,8973.888178425896,1560,0.24711270634948754,433,4473,Low,latency
8251,9327.709877037802,3889,0.32586636642534994,200,260,High,data
8252,2076.7491859763763,3791,0.10911255413936365,862,2114,Low,data
8253,2171.5976367492285,1260,0.3279949029046866,486,828,Low,compute
8254,7542.459125940582,1640,0.7049021708979312,839,868,Low,compute
8255,3614.6543942078124,4698,0.2953344034525833,774,2969,High,compute
8256,2056.558786158922,2878,0.12238949520395943,187,3564,High,compute
8257,2272.353924061279,669,0.6554716089412616,832,3253,Low,compute
8258,3041.8425833096794,1218,0.4748361889240378,532,3467,High,latency
8259,8329.879457801033,524,0.9130630496055141,522,698,Medium,latency
8260,4563.776588479357,3450,0.2669170130711692,706,4173,Low,data
8261,1270.8861207970024,197,0.1340541456001988,646,3952,Medium,compute
8262,3715.3607779513386,1233,0.9471455732448598,909,3564,Medium,latency
8263,3231.677929228034,1931,0.6587564678487078,694,1465,High,compute
8264,761.0170408872008,3921,0.342296396645853,137,474,Medium,compute
8265,8232.915357311602,153,0.4940804638578322,442,434,High,data
8266,7313.505482406292,2656,0.3626318223671017,197,4305,Medium,latency
8267,4355.620985088634,1991,0.17367496679410993,921,2336,High,latency
8268,7015.428561830827,3656,0.7975722560556097,474,1166,Medium,data
8269,3387.0940871345347,4004,0.8255168586634559,902,3420,Medium,latency
8270,9358.360142997615,4365,0.6515180146885634,329,750,Medium,latency
8271,5007.817163687025,2956,0.7578517859792223,498,3653,Low,latency
